CALL_TIME,lang,mainOption,subOption,IVRPosition,existingFault,suspendedAsset,dataLimitExceed,extraGBAdded,validAccount,outstanding,selectedQueue,enteredQueue,isAnswered,queue_time,talk_time,total_time,Column1,queue+talk,time_less_100,time_less_200,time_less_300,time_less_500,time_greater_500,CALL_DATE,CALL_TIME_ONLY,mainOption_clean,subOption_clean,Combination
2026-05-13 23:43:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,70,,0,True,True,True,True,False,2026-05-13,23:43:00,Null,Null,Null + Null
2026-05-13 23:43:00,S,4.0,extragb,S4111,NO,NO,NO,YES,True,2404.98,S41,NO,NO,0,0,58,,0,True,True,True,True,False,2026-05-13,23:43:00,4,extragb,4 + extragb
2026-05-13 23:43:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,130,,0,False,True,True,True,False,2026-05-13,23:43:00,Null,Null,Null + Null
2026-05-13 23:43:00,S,4.0,extragb,S41121,NO,NO,NO,NO,True,20291.92,S41,YES,NO,0,0,242,,0,False,False,True,True,False,2026-05-13,23:43:00,4,extragb,4 + extragb
2026-05-13 23:43:00,S,4.0,extragb,S411,NO,NO,NO,NO,True,1874.67,S41,YES,NO,0,0,243,,0,False,False,True,True,False,2026-05-13,23:43:00,4,extragb,4 + extragb
2026-05-13 23:43:00,S,4.0,extragb,S4112,NO,NO,NO,NO,True,-2700.64,S41,NO,NO,0,0,38,,0,True,True,True,True,False,2026-05-13,23:43:00,4,extragb,4 + extragb
2026-05-13 23:43:00,S,7.0,,S7,NO,NO,NO,NO,True,5917.79,S7,YES,YES,248,107,385,,355,False,False,False,True,False,2026-05-13,23:43:00,7,Null,7 + Null
2026-05-13 23:43:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,4031.26,S2,YES,YES,244,89,393,,333,False,False,False,True,False,2026-05-13,23:43:00,2,peotv,2 + peotv
2026-05-13 23:42:00,S,3.0,,S3,NO,NO,NO,NO,True,11321.31,S3,YES,YES,428,167,678,,595,False,False,False,False,True,2026-05-13,23:42:00,3,Null,3 + Null
2026-05-13 23:42:00,S,4.0,extragb,S411,NO,NO,NO,NO,True,-9.7,S41,YES,NO,0,0,228,,0,False,False,True,True,False,2026-05-13,23:42:00,4,extragb,4 + extragb
2026-05-13 23:42:00,S,2.0,voice,S23,NO,NO,NO,NO,True,2846.74,S2,NO,NO,0,0,177,,0,False,True,True,True,False,2026-05-13,23:42:00,2,voice,2 + voice
2026-05-13 23:42:00,S,2.0,peotv,S21,YES,NO,NO,NO,True,1741.68,S2,YES,YES,241,15,337,,256,False,False,False,True,False,2026-05-13,23:42:00,2,peotv,2 + peotv
2026-05-13 23:42:00,S,2.0,voice,S23,NO,NO,NO,NO,True,1019.42,S2,NO,NO,0,0,136,,0,False,True,True,True,False,2026-05-13,23:42:00,2,voice,2 + voice
2026-05-13 23:41:00,S,2.0,broadband,S22,YES,NO,NO,NO,True,6829.95,S2,YES,YES,615,115,887,,730,False,False,False,False,True,2026-05-13,23:41:00,2,broadband,2 + broadband
2026-05-13 23:41:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,235,,0,False,False,True,True,False,2026-05-13,23:41:00,Null,Null,Null + Null
2026-05-13 23:41:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,4229.39,S2,YES,YES,594,273,949,,867,False,False,False,False,True,2026-05-13,23:41:00,2,peotv,2 + peotv
2026-05-13 23:41:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,2095.37,S2,YES,YES,632,115,822,,747,False,False,False,False,True,2026-05-13,23:41:00,2,peotv,2 + peotv
2026-05-13 23:41:00,S,3.0,,S3,NO,NO,NO,NO,True,5671.83,S3,YES,YES,653,157,848,,810,False,False,False,False,True,2026-05-13,23:41:00,3,Null,3 + Null
2026-05-13 23:41:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,2544.85,S2,YES,YES,379,47,548,,426,False,False,False,False,True,2026-05-13,23:41:00,2,peotv,2 + peotv
2026-05-13 23:41:00,S,4.0,extragb,S4111,NO,NO,NO,YES,True,5629.17,S41,NO,NO,0,0,101,,0,False,True,True,True,False,2026-05-13,23:41:00,4,extragb,4 + extragb
2026-05-13 23:41:00,S,4.0,extragb,S4112,NO,NO,NO,NO,True,2588.87,S41,NO,NO,0,0,20,,0,True,True,True,True,False,2026-05-13,23:41:00,4,extragb,4 + extragb
2026-05-13 23:41:00,S,7.0,,S7,NO,NO,NO,NO,True,2403.97,S7,YES,YES,325,37,384,,362,False,False,False,True,False,2026-05-13,23:41:00,7,Null,7 + Null
2026-05-13 23:41:00,S,4.0,extragb,S41121,NO,NO,NO,YES,True,5377.17,S41,NO,NO,0,0,79,,0,True,True,True,True,False,2026-05-13,23:41:00,4,extragb,4 + extragb
2026-05-13 23:40:00,E,1.0,,ELty1,NO,NO,NO,NO,False,,E1,YES,YES,15,93,152,,108,False,True,True,True,False,2026-05-13,23:40:00,1,Null,1 + Null
2026-05-13 23:40:00,S,4.0,extragb,MOBITEL_S41122,NO,NO,NO,NO,True,1810.24,S41,NO,NO,0,0,70,,0,True,True,True,True,False,2026-05-13,23:40:00,4,extragb,4 + extragb
2026-05-13 23:40:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,3706.32,S2,NO,NO,0,0,108,,0,False,True,True,True,False,2026-05-13,23:40:00,2,peotv,2 + peotv
2026-05-13 23:40:00,S,7.0,,S7,NO,NO,NO,NO,True,0.0,S7,YES,YES,547,34,653,,581,False,False,False,False,True,2026-05-13,23:40:00,7,Null,7 + Null
2026-05-13 23:40:00,S,3.0,,S3,NO,NO,NO,NO,True,14060.85,S3,YES,YES,614,214,910,,828,False,False,False,False,True,2026-05-13,23:40:00,3,Null,3 + Null
2026-05-13 23:40:00,S,2.0,broadband,S22,NO,NO,YES,NO,True,3398.71,S2,YES,YES,581,267,945,,848,False,False,False,False,True,2026-05-13,23:40:00,2,broadband,2 + broadband
2026-05-13 23:40:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,677.51,S2,YES,NO,0,0,471,,0,False,False,False,True,False,2026-05-13,23:40:00,2,peotv,2 + peotv
2026-05-13 23:39:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,5825.92,S2,YES,YES,566,814,1466,,1380,False,False,False,False,True,2026-05-13,23:39:00,2,peotv,2 + peotv
2026-05-13 23:39:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,4756.74,S2,YES,YES,623,199,899,,822,False,False,False,False,True,2026-05-13,23:39:00,2,peotv,2 + peotv
2026-05-13 23:39:00,S,7.0,,S7,NO,NO,NO,NO,True,1561.65,S7,YES,YES,629,161,904,,790,False,False,False,False,True,2026-05-13,23:39:00,7,Null,7 + Null
2026-05-13 23:39:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,-743.2,S2,YES,YES,604,109,783,,713,False,False,False,False,True,2026-05-13,23:39:00,2,peotv,2 + peotv
2026-05-13 23:39:00,S,3.0,,S3,NO,NO,NO,NO,True,1019.42,S3,YES,NO,0,0,261,,0,False,False,True,True,False,2026-05-13,23:39:00,3,Null,3 + Null
2026-05-13 23:39:00,S,7.0,,S7,NO,NO,NO,NO,True,25261.8,S7,YES,NO,0,0,251,,0,False,False,True,True,False,2026-05-13,23:39:00,7,Null,7 + Null
2026-05-13 23:39:00,S,3.0,,S3,NO,NO,NO,NO,True,1874.67,S3,NO,NO,0,0,56,,0,True,True,True,True,False,2026-05-13,23:39:00,3,Null,3 + Null
2026-05-13 23:39:00,S,3.0,,S3,NO,NO,NO,NO,True,20291.92,S3,YES,NO,0,0,240,,0,False,False,True,True,False,2026-05-13,23:39:00,3,Null,3 + Null
2026-05-13 23:39:00,T,,,T,NO,NO,NO,NO,False,,T6,NO,YES,76,52,178,,128,False,True,True,True,False,2026-05-13,23:39:00,Null,Null,Null + Null
2026-05-13 23:39:00,S,4.0,extragb,S4111,NO,NO,NO,YES,True,10191.21,S41,NO,NO,0,0,133,,0,False,True,True,True,False,2026-05-13,23:39:00,4,extragb,4 + extragb
2026-05-13 23:38:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,3876.15,S2,YES,NO,0,0,703,,0,False,False,False,False,True,2026-05-13,23:38:00,2,peotv,2 + peotv
2026-05-13 23:38:00,S,1.0,,SLty1,NO,NO,NO,NO,False,,S1,YES,YES,597,80,729,,677,False,False,False,False,True,2026-05-13,23:38:00,1,Null,1 + Null
2026-05-13 23:38:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,5349.17,S2,YES,NO,0,0,162,,0,False,True,True,True,False,2026-05-13,23:38:00,2,peotv,2 + peotv
2026-05-13 23:38:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,27,,0,True,True,True,True,False,2026-05-13,23:38:00,Null,Null,Null + Null
2026-05-13 23:38:00,S,3.0,,S3,NO,NO,NO,NO,True,3492.12,S3,NO,NO,0,0,70,,0,True,True,True,True,False,2026-05-13,23:38:00,3,Null,3 + Null
2026-05-13 23:38:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,29,,0,True,True,True,True,False,2026-05-13,23:38:00,Null,Null,Null + Null
2026-05-13 23:38:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,-299.8,S2,YES,NO,0,0,651,,0,False,False,False,False,True,2026-05-13,23:38:00,2,peotv,2 + peotv
2026-05-13 23:38:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,23,,0,True,True,True,True,False,2026-05-13,23:38:00,Null,Null,Null + Null
2026-05-13 23:38:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,25,,0,True,True,True,True,False,2026-05-13,23:38:00,Null,Null,Null + Null
2026-05-13 23:38:00,S,2.0,broadband,S22,NO,YES,NO,NO,True,1874.67,S2,YES,NO,0,0,358,,0,False,False,False,True,False,2026-05-13,23:38:00,2,broadband,2 + broadband
2026-05-13 23:38:00,S,4.0,addon,S412,NO,NO,NO,NO,True,3007.62,S41,NO,NO,0,0,98,,0,True,True,True,True,False,2026-05-13,23:38:00,4,addon,4 + addon
2026-05-13 23:38:00,S,4.0,extragb,S4111,NO,NO,NO,YES,True,21269.65,S41,NO,NO,0,0,71,,0,True,True,True,True,False,2026-05-13,23:38:00,4,extragb,4 + extragb
2026-05-13 23:38:00,E,,,E,NO,NO,NO,NO,False,,,NO,NO,0,0,17,,0,True,True,True,True,False,2026-05-13,23:38:00,Null,Null,Null + Null
2026-05-13 23:38:00,E,5.0,residential,E52,NO,NO,NO,NO,True,13214.71,E52,YES,YES,266,44,386,,310,False,False,False,True,False,2026-05-13,23:38:00,5,residential,5 + residential
2026-05-13 23:37:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,22,,0,True,True,True,True,False,2026-05-13,23:37:00,Null,Null,Null + Null
2026-05-13 23:37:00,S,,,S,NO,NO,NO,NO,True,21073.43,,NO,NO,0,0,19,,0,True,True,True,True,False,2026-05-13,23:37:00,Null,Null,Null + Null
2026-05-13 23:37:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,7457.6,S2,YES,YES,553,177,787,,730,False,False,False,False,True,2026-05-13,23:37:00,2,peotv,2 + peotv
2026-05-13 23:37:00,S,2.0,peotv,MOBITEL_S21,NO,YES,NO,NO,True,-9.7,S2,YES,NO,0,0,66,,0,True,True,True,True,False,2026-05-13,23:37:00,2,peotv,2 + peotv
2026-05-13 23:37:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,191,,0,False,True,True,True,False,2026-05-13,23:37:00,Null,Null,Null + Null
2026-05-13 23:37:00,S,,,MOBITEL_S,NO,NO,NO,NO,False,,,NO,NO,0,0,6,,0,True,True,True,True,False,2026-05-13,23:37:00,Null,Null,Null + Null
2026-05-13 23:37:00,S,1.0,,SLty1,NO,NO,NO,NO,False,,S1,YES,NO,0,0,67,,0,True,True,True,True,False,2026-05-13,23:37:00,1,Null,1 + Null
2026-05-13 23:37:00,S,7.0,,S7,NO,NO,NO,NO,True,21073.43,S7,YES,NO,0,0,374,,0,False,False,False,True,False,2026-05-13,23:37:00,7,Null,7 + Null
2026-05-13 23:37:00,S,4.0,extragb,S4111,NO,NO,NO,YES,True,6891.93,S41,NO,NO,0,0,41,,0,True,True,True,True,False,2026-05-13,23:37:00,4,extragb,4 + extragb
2026-05-13 23:37:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,33,,0,True,True,True,True,False,2026-05-13,23:37:00,Null,Null,Null + Null
2026-05-13 23:37:00,E,2.0,broadband,E22,NO,NO,YES,NO,True,2136.15,E2,YES,YES,347,194,613,,541,False,False,False,False,True,2026-05-13,23:37:00,2,broadband,2 + broadband
2026-05-13 23:37:00,S,3.0,,S3,NO,NO,NO,NO,True,5369.75,S3,YES,YES,566,302,951,,868,False,False,False,False,True,2026-05-13,23:37:00,3,Null,3 + Null
2026-05-13 23:37:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,3492.12,S2,YES,NO,0,0,531,,0,False,False,False,False,True,2026-05-13,23:37:00,2,peotv,2 + peotv
2026-05-13 23:37:00,S,1.0,,SLty1,NO,NO,NO,NO,False,,S1,YES,YES,553,135,750,,688,False,False,False,False,True,2026-05-13,23:37:00,1,Null,1 + Null
2026-05-13 23:36:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,0.0,S2,YES,YES,552,208,846,,760,False,False,False,False,True,2026-05-13,23:36:00,2,peotv,2 + peotv
2026-05-13 23:36:00,S,3.0,,S3,NO,NO,NO,NO,True,6158.02,S3,NO,NO,0,0,79,,0,True,True,True,True,False,2026-05-13,23:36:00,3,Null,3 + Null
2026-05-13 23:36:00,S,3.0,,S3,NO,NO,NO,NO,True,19261.73,S3,YES,YES,513,163,763,,676,False,False,False,False,True,2026-05-13,23:36:00,3,Null,3 + Null
2026-05-13 23:36:00,S,3.0,,S3,NO,NO,NO,NO,True,16092.55,S3,YES,NO,0,0,367,,0,False,False,False,True,False,2026-05-13,23:36:00,3,Null,3 + Null
2026-05-13 23:36:00,S,4.0,extragb,S4112,NO,NO,NO,NO,True,3691.13,S41,NO,NO,0,0,51,,0,True,True,True,True,False,2026-05-13,23:36:00,4,extragb,4 + extragb
2026-05-13 23:36:00,S,1.0,,MOBITEL_SLty1,NO,NO,NO,NO,False,,S1,YES,YES,525,92,652,,617,False,False,False,False,True,2026-05-13,23:36:00,1,Null,1 + Null
2026-05-13 23:36:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,33,,0,True,True,True,True,False,2026-05-13,23:36:00,Null,Null,Null + Null
2026-05-13 23:36:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,26,,0,True,True,True,True,False,2026-05-13,23:36:00,Null,Null,Null + Null
2026-05-13 23:36:00,S,4.0,extragb,S41121,NO,NO,NO,YES,True,8194.24,S41,NO,NO,0,0,104,,0,False,True,True,True,False,2026-05-13,23:36:00,4,extragb,4 + extragb
2026-05-13 23:36:00,S,4.0,extragb,S4111,NO,NO,NO,NO,True,3193.71,S41,NO,NO,0,0,73,,0,True,True,True,True,False,2026-05-13,23:36:00,4,extragb,4 + extragb
2026-05-13 23:36:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,25,,0,True,True,True,True,False,2026-05-13,23:36:00,Null,Null,Null + Null
2026-05-13 23:36:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,62,,0,True,True,True,True,False,2026-05-13,23:36:00,Null,Null,Null + Null
2026-05-13 23:36:00,S,1.0,,S1,NO,NO,NO,NO,True,4031.26,S1,YES,NO,0,0,100,,0,False,True,True,True,False,2026-05-13,23:36:00,1,Null,1 + Null
2026-05-13 23:35:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,33,,0,True,True,True,True,False,2026-05-13,23:35:00,Null,Null,Null + Null
2026-05-13 23:35:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,6350.31,S2,YES,YES,549,70,699,,619,False,False,False,False,True,2026-05-13,23:35:00,2,peotv,2 + peotv
2026-05-13 23:35:00,S,4.0,extragb,S4111,NO,NO,NO,YES,True,-1093.16,S41,NO,NO,0,0,86,,0,True,True,True,True,False,2026-05-13,23:35:00,4,extragb,4 + extragb
2026-05-13 23:35:00,S,1.0,,SLty1,NO,NO,NO,NO,False,,S1,YES,NO,0,0,302,,0,False,False,False,True,False,2026-05-13,23:35:00,1,Null,1 + Null
2026-05-13 23:35:00,S,7.0,,S7,NO,NO,NO,NO,True,0.0,S7,YES,NO,0,0,476,,0,False,False,False,True,False,2026-05-13,23:35:00,7,Null,7 + Null
2026-05-13 23:35:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,5349.17,S2,NO,NO,0,0,76,,0,True,True,True,True,False,2026-05-13,23:35:00,2,peotv,2 + peotv
2026-05-13 23:35:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,-40.64,S2,YES,NO,0,0,110,,0,False,True,True,True,False,2026-05-13,23:35:00,2,peotv,2 + peotv
2026-05-13 23:35:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,25,,0,True,True,True,True,False,2026-05-13,23:35:00,Null,Null,Null + Null
2026-05-13 23:35:00,S,7.0,,S7,NO,NO,NO,NO,True,-84.33,S7,YES,NO,0,0,76,,0,True,True,True,True,False,2026-05-13,23:35:00,7,Null,7 + Null
2026-05-13 23:35:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,34,,0,True,True,True,True,False,2026-05-13,23:35:00,Null,Null,Null + Null
2026-05-13 23:34:00,S,3.0,,S3,NO,NO,NO,NO,True,11800.95,S3,NO,NO,0,0,32,,0,True,True,True,True,False,2026-05-13,23:34:00,3,Null,3 + Null
2026-05-13 23:34:00,S,1.0,,S1,NO,NO,NO,NO,False,,S1,YES,YES,407,409,894,,816,False,False,False,False,True,2026-05-13,23:34:00,1,Null,1 + Null
2026-05-13 23:34:00,S,3.0,,S3,NO,NO,NO,NO,True,1589.33,S3,NO,NO,0,0,68,,0,True,True,True,True,False,2026-05-13,23:34:00,3,Null,3 + Null
2026-05-13 23:34:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,2317.1,S2,YES,YES,537,54,699,,591,False,False,False,False,True,2026-05-13,23:34:00,2,peotv,2 + peotv
2026-05-13 23:34:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,11919.41,S2,YES,YES,422,381,882,,803,False,False,False,False,True,2026-05-13,23:34:00,2,peotv,2 + peotv
2026-05-13 23:34:00,S,7.0,,S7,NO,NO,NO,NO,True,11079.81,S7,YES,YES,503,434,1013,,937,False,False,False,False,True,2026-05-13,23:34:00,7,Null,7 + Null
2026-05-13 23:34:00,S,4.0,extragb,S41i,NO,NO,NO,NO,True,2403.97,S41,YES,NO,0,0,168,,0,False,True,True,True,False,2026-05-13,23:34:00,4,extragb,4 + extragb
2026-05-13 23:34:00,S,7.0,,S7,NO,NO,NO,NO,True,1624.21,S7,YES,NO,0,0,462,,0,False,False,False,True,False,2026-05-13,23:34:00,7,Null,7 + Null
2026-05-13 23:33:00,E,3.0,,E3,NO,NO,NO,NO,True,11800.95,E3,NO,NO,0,0,48,,0,True,True,True,True,False,2026-05-13,23:33:00,3,Null,3 + Null
2026-05-13 23:33:00,E,1.0,,MOBITEL_ELty1,NO,NO,NO,NO,False,,E1,YES,YES,540,14,585,,554,False,False,False,False,True,2026-05-13,23:33:00,1,Null,1 + Null
2026-05-13 23:33:00,E,3.0,,E3,NO,NO,NO,NO,True,11800.95,E3,YES,NO,0,0,152,,0,False,True,True,True,False,2026-05-13,23:33:00,3,Null,3 + Null
2026-05-13 23:33:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,217.7,S2,YES,YES,507,82,665,,589,False,False,False,False,True,2026-05-13,23:33:00,2,peotv,2 + peotv
2026-05-13 23:33:00,S,2.0,other,S2t,NO,NO,NO,NO,True,1057.58,S2,YES,YES,524,138,737,,662,False,False,False,False,True,2026-05-13,23:33:00,2,other,2 + other
2026-05-13 23:33:00,S,3.0,,S3,NO,NO,NO,NO,True,13982.23,S3,YES,NO,0,0,150,,0,False,True,True,True,False,2026-05-13,23:33:00,3,Null,3 + Null
2026-05-13 23:33:00,T,2.0,broadband,T22,NO,NO,NO,NO,True,-4054.18,T2,YES,YES,507,662,1228,,1169,False,False,False,False,True,2026-05-13,23:33:00,2,broadband,2 + broadband
2026-05-13 23:33:00,S,1.0,,MOBITEL_SLty1,NO,NO,NO,NO,False,,S1,YES,YES,524,116,677,,640,False,False,False,False,True,2026-05-13,23:33:00,1,Null,1 + Null
2026-05-13 23:33:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,739,,0,False,False,False,False,True,2026-05-13,23:33:00,Null,Null,Null + Null
2026-05-13 23:33:00,S,,,MOBITEL_S,NO,NO,NO,NO,False,,,NO,NO,0,0,7,,0,True,True,True,True,False,2026-05-13,23:33:00,Null,Null,Null + Null
2026-05-13 23:33:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,0.0,S2,YES,NO,0,0,477,,0,False,False,False,True,False,2026-05-13,23:33:00,2,peotv,2 + peotv
2026-05-13 23:33:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,65,,0,True,True,True,True,False,2026-05-13,23:33:00,Null,Null,Null + Null
2026-05-13 23:33:00,S,2.0,peotv,S21,YES,NO,NO,NO,True,-1173.96,S2,NO,NO,0,0,132,,0,False,True,True,True,False,2026-05-13,23:33:00,2,peotv,2 + peotv
2026-05-13 23:32:00,S,2.0,other,S2t,NO,NO,NO,NO,True,-10.55,S2,YES,NO,0,0,667,,0,False,False,False,False,True,2026-05-13,23:32:00,2,other,2 + other
2026-05-13 23:32:00,S,1.0,,S1,NO,NO,NO,NO,True,15543.63,S1,YES,YES,440,212,705,,652,False,False,False,False,True,2026-05-13,23:32:00,1,Null,1 + Null
2026-05-13 23:32:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,0.0,S2,YES,YES,459,167,658,,626,False,False,False,False,True,2026-05-13,23:32:00,2,peotv,2 + peotv
2026-05-13 23:31:00,E,,,MOBITEL_E,NO,NO,NO,NO,False,,,NO,NO,0,0,69,,0,True,True,True,True,False,2026-05-13,23:31:00,Null,Null,Null + Null
2026-05-13 23:31:00,S,3.0,,S3,NO,NO,NO,NO,True,4626.81,S3,NO,NO,0,0,92,,0,True,True,True,True,False,2026-05-13,23:31:00,3,Null,3 + Null
2026-05-13 23:31:00,S,7.0,,S7,NO,NO,NO,NO,True,2403.97,S7,YES,NO,0,0,278,,0,False,False,True,True,False,2026-05-13,23:31:00,7,Null,7 + Null
2026-05-13 23:31:00,S,4.0,extragb,S4111,NO,NO,NO,YES,True,-376.4,S41,NO,NO,0,0,76,,0,True,True,True,True,False,2026-05-13,23:31:00,4,extragb,4 + extragb
2026-05-13 23:31:00,E,1.0,,MOBITEL_ELty1,NO,NO,NO,NO,False,,E1,YES,NO,0,0,183,,0,False,True,True,True,False,2026-05-13,23:31:00,1,Null,1 + Null
2026-05-13 23:31:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,5349.17,S2,YES,NO,0,0,161,,0,False,True,True,True,False,2026-05-13,23:31:00,2,peotv,2 + peotv
2026-05-13 23:31:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,-26.87,S2,YES,YES,475,58,599,,533,False,False,False,False,True,2026-05-13,23:31:00,2,peotv,2 + peotv
2026-05-13 23:31:00,S,3.0,,S3,NO,NO,NO,NO,True,0.0,S3,NO,NO,0,0,121,,0,False,True,True,True,False,2026-05-13,23:31:00,3,Null,3 + Null
2026-05-13 23:31:00,S,6.0,1,S1,NO,NO,NO,NO,,,ECS,YES,NO,0,0,213,,0,False,False,True,True,False,2026-05-13,23:31:00,6,1,6 + 1
2026-05-13 23:31:00,S,2.0,peotv,S21,YES,NO,NO,NO,True,-83.29,S2,YES,YES,452,121,709,,573,False,False,False,False,True,2026-05-13,23:31:00,2,peotv,2 + peotv
2026-05-13 23:30:00,S,4.0,extragb,S4112,NO,NO,NO,NO,True,12678.47,S41,NO,NO,0,0,37,,0,True,True,True,True,False,2026-05-13,23:30:00,4,extragb,4 + extragb
2026-05-13 23:30:00,S,4.0,extragb,S41121,NO,NO,NO,YES,True,3868.89,S41,NO,NO,0,0,120,,0,False,True,True,True,False,2026-05-13,23:30:00,4,extragb,4 + extragb
2026-05-13 23:30:00,S,2.0,peotv,S21,YES,NO,NO,NO,True,-1173.96,S2,NO,NO,0,0,93,,0,True,True,True,True,False,2026-05-13,23:30:00,2,peotv,2 + peotv
2026-05-13 23:30:00,S,2.0,peotv,MOBITEL_S211,NO,YES,NO,NO,True,5055.42,S2,YES,NO,0,0,542,,0,False,False,False,False,True,2026-05-13,23:30:00,2,peotv,2 + peotv
2026-05-13 23:30:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,1773.22,S2,YES,NO,0,0,182,,0,False,True,True,True,False,2026-05-13,23:30:00,2,peotv,2 + peotv
2026-05-13 23:30:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,4099.08,S2,YES,NO,0,0,172,,0,False,True,True,True,False,2026-05-13,23:30:00,2,peotv,2 + peotv
2026-05-13 23:30:00,S,7.0,,S7,NO,NO,NO,NO,True,7397.66,S7,YES,NO,0,0,100,,0,False,True,True,True,False,2026-05-13,23:30:00,7,Null,7 + Null
2026-05-13 23:30:00,S,3.0,,S3,NO,NO,NO,NO,True,175.41,S3,YES,NO,0,0,352,,0,False,False,False,True,False,2026-05-13,23:30:00,3,Null,3 + Null
2026-05-13 23:30:00,S,4.0,extragb,S4111,NO,NO,NO,YES,True,12073.32,S41,NO,NO,0,0,62,,0,True,True,True,True,False,2026-05-13,23:30:00,4,extragb,4 + extragb
2026-05-13 23:30:00,S,1.0,,SLty1,NO,NO,NO,NO,False,,S1,YES,YES,586,263,905,,849,False,False,False,False,True,2026-05-13,23:30:00,1,Null,1 + Null
2026-05-13 23:29:00,S,4.0,extragb,S4111,NO,NO,NO,YES,True,-223.31,S41,NO,NO,0,0,29,,0,True,True,True,True,False,2026-05-13,23:29:00,4,extragb,4 + extragb
2026-05-13 23:29:00,S,1.0,,SLty1,NO,NO,NO,NO,False,,S1,YES,NO,0,0,107,,0,False,True,True,True,False,2026-05-13,23:29:00,1,Null,1 + Null
2026-05-13 23:29:00,S,7.0,,S7,NO,NO,NO,NO,True,0.0,S7,YES,YES,469,98,673,,567,False,False,False,False,True,2026-05-13,23:29:00,7,Null,7 + Null
2026-05-13 23:29:00,S,3.0,,S3,NO,NO,NO,NO,True,-9713.4,S3,NO,NO,0,0,61,,0,True,True,True,True,False,2026-05-13,23:29:00,3,Null,3 + Null
2026-05-13 23:28:00,S,3.0,,S3,NO,NO,NO,NO,True,0.0,S3,NO,NO,0,0,82,,0,True,True,True,True,False,2026-05-13,23:28:00,3,Null,3 + Null
2026-05-13 23:28:00,S,2.0,voice,S23,YES,NO,NO,NO,True,-80.18,S2,YES,NO,0,0,184,,0,False,True,True,True,False,2026-05-13,23:28:00,2,voice,2 + voice
2026-05-13 23:28:00,S,2.0,peotv,S21,YES,NO,NO,NO,True,-1173.96,S2,NO,NO,0,0,105,,0,False,True,True,True,False,2026-05-13,23:28:00,2,peotv,2 + peotv
2026-05-13 23:28:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,55,,0,True,True,True,True,False,2026-05-13,23:28:00,Null,Null,Null + Null
2026-05-13 23:28:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,8358.59,S2,YES,YES,435,58,553,,493,False,False,False,False,True,2026-05-13,23:28:00,2,peotv,2 + peotv
2026-05-13 23:28:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,-12.63,S2,YES,YES,470,30,543,,500,False,False,False,False,True,2026-05-13,23:28:00,2,peotv,2 + peotv
